time,latitude,longitude,satellites_used
2018-06-13_13:21:16.441,59.91837331,20.29678724,11
2018-06-13_13:21:17.441,59.91835693,20.29675807,11
2018-06-13_13:21:18.441,59.91835963,20.2967413,11
2018-06-13_13:21:19.441,59.91835963,20.2967413,11
2018-06-13_13:21:20.442,59.91835234,20.2967351,11
2018-06-13_13:21:21.442,59.91835504,20.29671833,11
2018-06-13_13:21:22.442,59.91835323,20.29670156,11
2018-06-13_13:21:23.442,59.91835323,20.29670156,11
2018-06-13_13:21:24.442,59.91835323,20.29670156,11
2018-06-13_13:21:25.442,59.91834595,20.29669536,11
2018-06-13_13:21:26.442,59.91834864,20.2966786,11
2018-06-13_13:21:27.442,59.91834864,20.2966786,11
2018-06-13_13:21:28.442,59.91834405,20.29665563,11
2018-06-13_13:21:29.442,59.91834405,20.29665563,11
2018-06-13_13:21:30.442,59.91834405,20.29665563,11
2018-06-13_13:21:31.442,59.91834225,20.29663886,11
2018-06-13_13:21:32.442,59.91834225,20.29663886,11
2018-06-13_13:21:33.442,59.91833766,20.29661589,11
2018-06-13_13:21:34.443,59.91834035,20.29659913,11
2018-06-13_13:21:35.443,59.91834035,20.29659913,11
2018-06-13_13:21:36.443,59.91834035,20.29659913,11
2018-06-13_13:21:37.443,59.91833576,20.29657616,11
2018-06-13_13:21:38.443,59.91833576,20.29657616,11
2018-06-13_13:21:39.443,59.91833126,20.29657616,11
2018-06-13_13:21:40.443,59.91832667,20.29655319,11
2018-06-13_13:21:41.443,59.91832667,20.29655319,11
2018-06-13_13:21:50.224,59.91832028,20.29651345,11
2018-06-13_13:21:51.225,59.91831379,20.29645075,11
2018-06-13_13:21:52.225,59.91831379,20.29645075,11
2018-06-13_13:21:53.225,59.91831648,20.29643398,11
2018-06-13_13:21:54.225,59.9183092,20.29642778,11
2018-06-13_13:21:55.225,59.9183092,20.29642778,11
2018-06-13_13:21:56.225,59.91831189,20.29641102,11
2018-06-13_13:21:57.225,59.91830011,20.29640481,11
2018-06-13_13:21:58.225,59.9183028,20.29638805,11
2018-06-13_13:21:59.225,59.9183028,20.29638805,11
2018-06-13_13:22:00.225,59.91829552,20.29638185,11
2018-06-13_13:22:01.225,59.91829821,20.29636508,11
2018-06-13_13:22:02.225,59.91829821,20.29636508,11
2018-06-13_13:22:03.225,59.91829093,20.29635888,11
2018-06-13_13:22:04.225,59.91828912,20.29634211,11
2018-06-13_13:22:05.226,59.91828912,20.29634211,11
2018-06-13_13:22:06.226,59.91828184,20.29633591,11
2018-06-13_13:22:07.226,59.91828453,20.29631914,11
2018-06-13_13:22:08.226,59.91828453,20.29631914,11
2018-06-13_13:22:09.226,59.91827275,20.29631294,11
2018-06-13_13:22:10.226,59.91827544,20.29629617,11
2018-06-13_13:22:11.226,59.91827544,20.29629617,11
2018-06-13_13:22:12.226,59.91826816,20.29628997,11
2018-06-13_13:22:13.226,59.91826816,20.29628997,11
2018-06-13_13:22:14.226,59.91826636,20.29627321,11
2018-06-13_13:22:15.226,59.91825907,20.29626701,11
2018-06-13_13:22:16.226,59.91825907,20.29626701,11
2018-06-13_13:22:17.226,59.91826176,20.29625024,11
2018-06-13_13:22:18.226,59.91825448,20.29624404,11
2018-06-13_13:22:19.227,59.91824998,20.29624404,11
2018-06-13_13:22:20.227,59.91824539,20.29622107,11
2018-06-13_13:22:28.920,59.9182363,20.2961981,11
2018-06-13_13:22:29.920,59.91822443,20.29616893,11
2018-06-13_13:22:30.946,59.91822443,20.29616893,11
2018-06-13_13:22:31.946,59.91822253,20.2961292,10
2018-06-13_13:22:32.946,59.91821524,20.296123,10
2018-06-13_13:22:33.946,59.91821524,20.296123,10
2018-06-13_13:22:34.946,59.91821066,20.29610003,10
2018-06-13_13:22:35.946,59.91821066,20.29610003,10
2018-06-13_13:22:36.946,59.91821066,20.29610003,10
2018-06-13_13:22:37.946,59.91821335,20.29608326,10
2018-06-13_13:22:38.946,59.91820156,20.29607706,10
2018-06-13_13:22:39.946,59.91820156,20.29607706,10
2018-06-13_13:22:40.946,59.91819698,20.29605409,10
2018-06-13_13:22:41.946,59.91819698,20.29605409,11
2018-06-13_13:22:42.946,59.91818969,20.29604789,11
2018-06-13_13:22:43.946,59.91819238,20.29603112,11
2018-06-13_13:22:44.947,59.9181851,20.29602492,11
2018-06-13_13:22:45.947,59.9181806,20.29602492,11
2018-06-13_13:22:46.947,59.9181806,20.29602492,11
2018-06-13_13:22:47.947,59.91817601,20.29600196,11
2018-06-13_13:22:48.947,59.91817601,20.29600196,11
2018-06-13_13:22:49.947,59.91817601,20.29600196,11
2018-06-13_13:22:50.947,59.91817142,20.29597899,10
2018-06-13_13:22:51.947,59.91816413,20.29597279,10
2018-06-13_13:22:52.947,59.91816413,20.29597279,10
2018-06-13_13:22:53.947,59.91815964,20.29597279,10
2018-06-13_13:23:05.951,59.91814326,20.29594362,10
2018-06-13_13:23:06.951,59.91811771,20.29586851,11
2018-06-13_13:23:07.951,59.91811042,20.29586231,11
2018-06-13_13:23:08.951,59.91811042,20.29586231,11
2018-06-13_13:23:09.951,59.91810862,20.29584554,11
2018-06-13_13:23:10.951,59.91810133,20.29583934,11
2018-06-13_13:23:11.951,59.91810133,20.29583934,11
2018-06-13_13:23:12.951,59.91810403,20.29582258,11
2018-06-13_13:23:13.951,59.91809674,20.29581638,11
2018-06-13_13:23:14.951,59.91809674,20.29581638,11
2018-06-13_13:23:15.951,59.91808496,20.29581017,11
2018-06-13_13:23:16.952,59.91808765,20.29579341,11
2018-06-13_13:23:17.952,59.91808037,20.29578721,11
2018-06-13_13:23:18.952,59.91808037,20.29578721,11
2018-06-13_13:23:19.952,59.91808306,20.29577044,11
2018-06-13_13:23:20.952,59.91807578,20.29576424,11
2018-06-13_13:23:21.952,59.91807847,20.29574747,11
2018-06-13_13:23:22.952,59.91807119,20.29574127,11
2018-06-13_13:23:23.952,59.91807119,20.29574127,11
2018-06-13_13:23:24.952,59.9180621,20.2957183,11
2018-06-13_13:23:25.952,59.9180621,20.2957183,11
2018-06-13_13:23:34.349,59.91805292,20.29567237,11
2018-06-13_13:23:35.349,59.91805102,20.29563263,11
2018-06-13_13:23:36.349,59.91804193,20.29560966,11
2018-06-13_13:23:37.349,59.91804643,20.29560966,11
2018-06-13_13:23:38.349,59.91804462,20.2955929,11
2018-06-13_13:23:39.349,59.91804732,20.29557613,11
2018-06-13_13:23:40.349,59.91804453,20.29556993,11
2018-06-13_13:23:41.350,59.91804723,20.29555316,11
2018-06-13_13:23:42.350,59.91804723,20.29555316,11
2018-06-13_13:23:43.350,59.91804992,20.29553639,11
2018-06-13_13:23:44.350,59.91804264,20.29553019,11
2018-06-13_13:23:45.350,59.91804533,20.29551343,11
2018-06-13_13:23:46.350,59.91804802,20.29549666,11
2018-06-13_13:23:47.350,59.91804074,20.29549046,11
2018-06-13_13:23:48.350,59.91804343,20.29547369,11
2018-06-13_13:23:49.350,59.91804343,20.29547369,11
2018-06-13_13:23:50.350,59.91804613,20.29545692,11
2018-06-13_13:23:51.350,59.91804154,20.29543396,11
2018-06-13_13:23:52.350,59.91804604,20.29543396,11
2018-06-13_13:23:53.350,59.91804873,20.29541719,11
2018-06-13_13:23:54.351,59.91805142,20.29540042,11
2018-06-13_13:23:55.351,59.91805142,20.29540042,11
2018-06-13_13:23:56.351,59.91804683,20.29537746,11
2018-06-13_13:23:57.351,59.91804683,20.29537746,11
2018-06-13_13:23:58.351,59.91804953,20.29536069,11
2018-06-13_13:23:59.351,59.91805222,20.29534392,11
2018-06-13_13:24:06.42,59.91804843,20.29526445,11
2018-06-13_13:24:07.42,59.91805112,20.29524768,11
2018-06-13_13:24:08.42,59.91805382,20.29523092,11
2018-06-13_13:24:09.42,59.91805382,20.29523092,11
2018-06-13_13:24:10.42,59.91805651,20.29521415,11
2018-06-13_13:24:11.42,59.9180592,20.29519738,11
2018-06-13_13:24:12.42,59.91805192,20.29519118,11
2018-06-13_13:24:13.42,59.91805461,20.29517442,11
2018-06-13_13:24:14.42,59.91805461,20.29517442,11
2018-06-13_13:24:15.43,59.91806181,20.29515765,11
2018-06-13_13:24:16.43,59.91806,20.29514088,11
2018-06-13_13:24:17.43,59.91805721,20.29513468,11
2018-06-13_13:24:18.43,59.91805991,20.29511791,11
2018-06-13_13:24:19.43,59.9180626,20.29510115,11
2018-06-13_13:24:20.43,59.9180626,20.29510115,11
2018-06-13_13:24:21.43,59.91805801,20.29507818,11
2018-06-13_13:24:22.43,59.91805801,20.29507818,11
2018-06-13_13:24:23.43,59.91806071,20.29506141,11
2018-06-13_13:24:24.43,59.9180634,20.29504465,11
2018-06-13_13:24:25.43,59.91805612,20.29503844,11
2018-06-13_13:24:26.43,59.91805881,20.29502168,11
2018-06-13_13:24:38.971,59.91805961,20.29496518,11
2018-06-13_13:24:39.971,59.91805851,20.29486894,11
2018-06-13_13:24:40.971,59.91805392,20.29484597,11
2018-06-13_13:24:41.971,59.91805661,20.2948292,11
2018-06-13_13:24:42.971,59.9180638,20.29481244,11
2018-06-13_13:24:43.971,59.9180665,20.29479567,11
2018-06-13_13:24:44.971,59.91806919,20.2947789,10
2018-06-13_13:24:45.971,59.91807189,20.29476213,10
2018-06-13_13:24:46.971,59.91807189,20.29476213,10
2018-06-13_13:24:47.971,59.91807458,20.29474537,11
2018-06-13_13:24:48.972,59.91806729,20.29473917,11
2018-06-13_13:24:49.972,59.91806999,20.2947224,11
2018-06-13_13:24:50.972,59.91806999,20.2947224,11
2018-06-13_13:24:51.972,59.9180654,20.29469943,11
2018-06-13_13:24:52.972,59.9180654,20.29469943,11
2018-06-13_13:24:53.972,59.91806809,20.29468267,11
2018-06-13_13:25:09.62,59.91804073,20.2945908,11
2018-06-13_13:25:10.62,59.91802515,20.29450513,11
2018-06-13_13:25:11.62,59.91802785,20.29448836,11
2018-06-13_13:25:12.62,59.91802056,20.29448216,11
2018-06-13_13:25:13.62,59.91802326,20.29446539,11
2018-06-13_13:25:14.62,59.91802326,20.29446539,11
2018-06-13_13:25:15.62,59.91801866,20.29444242,11
2018-06-13_13:25:16.62,59.91801866,20.29444242,11
2018-06-13_13:25:17.62,59.91801686,20.29442566,11
2018-06-13_13:25:18.62,59.91800958,20.29441945,11
2018-06-13_13:25:19.62,59.91801227,20.29440269,11
2018-06-13_13:25:20.62,59.91801227,20.29440269,11
2018-06-13_13:25:21.62,59.91800768,20.29437972,11
2018-06-13_13:25:22.63,59.91801037,20.29436295,11
2018-06-13_13:25:23.63,59.91801037,20.29436295,11
2018-06-13_13:25:24.63,59.91800578,20.29433999,11
2018-06-13_13:25:25.63,59.91800128,20.29433999,11
2018-06-13_13:25:26.63,59.91799669,20.29431702,11
2018-06-13_13:25:27.63,59.91799669,20.29431702,11
2018-06-13_13:25:28.63,59.91799939,20.29430025,11
2018-06-13_13:25:29.63,59.9179921,20.29429405,11
2018-06-13_13:25:30.63,59.91799479,20.29427728,11
2018-06-13_13:25:31.63,59.9179903,20.29427728,11
2018-06-13_13:25:32.63,59.9179857,20.29425432,11
2018-06-13_13:25:33.63,59.9179857,20.29425432,11
2018-06-13_13:25:34.63,59.9179884,20.29423755,11
2018-06-13_13:25:41.13,59.91798461,20.29415808,11
2018-06-13_13:25:42.13,59.91797732,20.29415188,11
2018-06-13_13:25:43.13,59.91797732,20.29415188,11
2018-06-13_13:25:44.13,59.91797821,20.29411834,11
2018-06-13_13:25:45.13,59.91797092,20.29411214,11
2018-06-13_13:25:46.13,59.91797362,20.29409538,11
2018-06-13_13:25:47.13,59.91796633,20.29408918,11
2018-06-13_13:25:48.13,59.91796903,20.29407241,11
2018-06-13_13:25:49.13,59.91796903,20.29407241,11
2018-06-13_13:25:50.13,59.91796444,20.29404944,11
2018-06-13_13:25:51.13,59.91796444,20.29404944,11
2018-06-13_13:25:52.13,59.91796444,20.29404944,11
2018-06-13_13:25:53.13,59.91795535,20.29402647,11
2018-06-13_13:25:54.14,59.91795076,20.29400351,11
2018-06-13_13:25:55.14,59.91795076,20.29400351,11
2018-06-13_13:25:56.14,59.91795345,20.29398674,11
2018-06-13_13:25:57.14,59.91794616,20.29398054,11
2018-06-13_13:25:58.14,59.91794886,20.29396377,11
2018-06-13_13:25:59.14,59.91794436,20.29396377,11
2018-06-13_13:26:00.14,59.91793977,20.2939408,11
2018-06-13_13:26:01.14,59.91793977,20.2939408,11
2018-06-13_13:26:02.14,59.91793518,20.29391784,11
2018-06-13_13:26:03.14,59.91793518,20.29391784,11
2018-06-13_13:26:04.14,59.91793787,20.29390107,11
2018-06-13_13:26:05.14,59.91793059,20.29389487,11
2018-06-13_13:26:06.14,59.91792878,20.2938781,11
2018-06-13_13:26:07.14,59.91792419,20.29385514,11
2018-06-13_13:26:08.14,59.91792419,20.29385514,11
2018-06-13_13:26:09.15,59.91792688,20.29383837,11
2018-06-13_13:26:10.15,59.91792229,20.2938154,11
2018-06-13_13:26:11.15,59.91792229,20.2938154,11
2018-06-13_13:26:26.9,59.91790672,20.29372973,11
2018-06-13_13:26:27.9,59.91788664,20.29364406,11
2018-06-13_13:26:28.9,59.91787935,20.29363786,11
2018-06-13_13:26:29.9,59.91787935,20.29363786,11
2018-06-13_13:26:30.9,59.91788205,20.29362109,11
2018-06-13_13:26:31.9,59.91787476,20.29361489,11
2018-06-13_13:26:32.9,59.91787296,20.29359813,11
2018-06-13_13:26:33.9,59.91786567,20.29359193,11
2018-06-13_13:26:34.9,59.91786837,20.29357516,11
2018-06-13_13:26:35.10,59.91786837,20.29357516,11
2018-06-13_13:26:36.10,59.91786378,20.29355219,11
2018-06-13_13:26:37.10,59.91786647,20.29353543,11
2018-06-13_13:26:38.10,59.91786647,20.29353543,11
2018-06-13_13:26:39.10,59.91786188,20.29351246,11
2018-06-13_13:26:40.10,59.91786188,20.29351246,11
2018-06-13_13:26:41.10,59.91785729,20.29348949,11
2018-06-13_13:26:51.67,59.9178455,20.29348329,11
2018-06-13_13:26:52.67,59.91782534,20.29337465,11
2018-06-13_13:26:53.67,59.91782353,20.29335789,11
2018-06-13_13:26:54.67,59.91781624,20.29335169,11
2018-06-13_13:26:55.67,59.91781894,20.29333492,11
2018-06-13_13:26:56.67,59.91781165,20.29332872,11
2018-06-13_13:27:05.812,59.91780786,20.29324925,11
2018-06-13_13:27:06.812,59.91779497,20.29314681,11
2018-06-13_13:27:07.812,59.91778769,20.29314061,11
2018-06-13_13:27:08.812,59.91778769,20.29314061,11
2018-06-13_13:27:09.812,59.91779308,20.29310708,11
2018-06-13_13:27:10.812,59.91779299,20.29308411,11
2018-06-13_13:27:11.812,59.91779299,20.29308411,11
2018-06-13_13:27:12.812,59.9177884,20.29306114,11
2018-06-13_13:27:13.812,59.91779109,20.29304438,11
2018-06-13_13:27:14.812,59.91779109,20.29304438,11
2018-06-13_13:27:15.813,59.91778919,20.29300464,11
2018-06-13_13:27:16.813,59.91778919,20.29300464,11
2018-06-13_13:27:17.813,59.91778919,20.29300464,11
2018-06-13_13:27:18.813,59.91778729,20.29296491,11
2018-06-13_13:27:19.813,59.9177827,20.29294194,11
2018-06-13_13:27:20.813,59.9177827,20.29294194,11
2018-06-13_13:27:21.813,59.9177854,20.29292518,11
2018-06-13_13:27:22.813,59.91778081,20.29290221,11
2018-06-13_13:27:23.813,59.91778081,20.29290221,11
2018-06-13_13:27:24.813,59.9177835,20.29288544,11
2018-06-13_13:27:25.813,59.91777891,20.29286247,11
2018-06-13_13:27:26.813,59.91777891,20.29286247,11
2018-06-13_13:27:27.813,59.91776982,20.29283951,11
2018-06-13_13:27:28.814,59.91776982,20.29283951,11
2018-06-13_13:27:29.814,59.91776982,20.29283951,11
2018-06-13_13:27:30.814,59.91776523,20.29281654,11
2018-06-13_13:27:38.545,59.91775424,20.29275384,11
2018-06-13_13:27:39.545,59.91775234,20.2927141,11
2018-06-13_13:27:40.545,59.91775504,20.29269734,11
2018-06-13_13:27:41.546,59.91775504,20.29269734,11
2018-06-13_13:27:42.546,59.91776223,20.29268057,11
2018-06-13_13:27:43.546,59.91776223,20.29268057,11
2018-06-13_13:27:44.546,59.91776223,20.29268057,11
2018-06-13_13:27:45.546,59.91776214,20.2926576,10
2018-06-13_13:27:46.546,59.91776214,20.2926576,10
2018-06-13_13:27:47.546,59.91776214,20.2926576,10
2018-06-13_13:27:48.546,59.91777931,20.29263027,9
2018-06-13_13:27:49.546,59.91777931,20.29263027,9
2018-06-13_13:27:50.546,59.91777931,20.29263027,9
2018-06-13_13:27:51.546,59.91778919,20.29259673,9
2018-06-13_13:27:52.546,59.91778919,20.29259673,9
2018-06-13_13:27:53.546,59.91778919,20.29259673,9
2018-06-13_13:27:54.546,59.91779189,20.29257997,9
2018-06-13_13:27:55.547,59.91779458,20.2925632,9
2018-06-13_13:27:56.547,59.91779458,20.2925632,9
2018-06-13_13:27:57.547,59.91780177,20.29254643,10
2018-06-13_13:27:58.547,59.91780177,20.29254643,10
2018-06-13_13:27:59.547,59.91780177,20.29254643,10
2018-06-13_13:28:00.547,59.91781175,20.29253586,11
2018-06-13_13:28:01.547,59.91781175,20.29253586,11
2018-06-13_13:28:02.547,59.91781175,20.29253586,11
2018-06-13_13:28:03.547,59.91782173,20.2925253,11
2018-06-13_13:28:04.547,59.91782173,20.2925253,11
2018-06-13_13:28:05.547,59.91783351,20.2925315,11
2018-06-13_13:28:06.547,59.91784349,20.29252093,11
2018-06-13_13:28:07.547,59.91785528,20.29252713,11
2018-06-13_13:28:08.547,59.91785528,20.29252713,11
2018-06-13_13:28:20.430,59.9178969,20.29247866,11
2018-06-13_13:28:21.431,59.91794113,20.29239046,10
2018-06-13_13:28:22.431,59.91795111,20.29237989,10
2018-06-13_13:28:23.431,59.91795561,20.29237989,10
2018-06-13_13:28:24.431,59.91796559,20.29236932,10
2018-06-13_13:28:25.431,59.91796559,20.29236932,10
2018-06-13_13:28:26.431,59.91796828,20.29235255,10
2018-06-13_13:28:27.431,59.91797556,20.29235875,10
2018-06-13_13:28:28.431,59.91798276,20.29234199,10
2018-06-13_13:28:29.431,59.91799004,20.29234819,10
2018-06-13_13:28:30.431,59.91799274,20.29233142,10
2018-06-13_13:28:37.198,59.91800819,20.29231028,7
2018-06-13_13:28:38.198,59.91800819,20.29231028,7
2018-06-13_13:28:39.198,59.91800819,20.29231028,8
2018-06-13_13:28:40.198,59.91800819,20.29231028,8
2018-06-13_13:28:41.199,59.91801817,20.29229972,8
2018-06-13_13:28:42.199,59.91801817,20.29229972,9
2018-06-13_13:28:43.199,59.91802087,20.29228295,9
2018-06-13_13:28:44.199,59.91802815,20.29228915,9
2018-06-13_13:28:45.199,59.91802635,20.29227238,9
2018-06-13_13:28:46.199,59.91802635,20.29227238,9
2018-06-13_13:28:47.199,59.91803363,20.29227858,9
2018-06-13_13:28:55.446,59.91805359,20.29225745,9
2018-06-13_13:28:56.446,59.91805359,20.29225745,9
2018-06-13_13:28:57.446,59.91805359,20.29225745,9
2018-06-13_13:28:58.446,59.91805628,20.29224068,9
2018-06-13_13:28:59.446,59.91805178,20.29224068,9
2018-06-13_13:29:00.447,59.91805907,20.29224688,8
2018-06-13_13:29:01.447,59.91806176,20.29223011,8
2018-06-13_13:29:02.447,59.91806176,20.29223011,8
2018-06-13_13:29:03.447,59.91806176,20.29223011,8
2018-06-13_13:29:04.447,59.91806905,20.29223631,8
2018-06-13_13:29:05.447,59.91806905,20.29223631,8
2018-06-13_13:29:06.447,59.91807174,20.29221954,8
2018-06-13_13:29:07.447,59.91807174,20.29221954,8
2018-06-13_13:29:08.447,59.91807902,20.29222574,8
2018-06-13_13:29:09.447,59.91808172,20.29220898,9
2018-06-13_13:29:10.447,59.91808172,20.29220898,9
2018-06-13_13:29:11.447,59.91808172,20.29220898,9
2018-06-13_13:29:12.447,59.9180917,20.29219841,9
2018-06-13_13:29:13.448,59.9180917,20.29219841,9
2018-06-13_13:29:14.448,59.9180917,20.29219841,9
2018-06-13_13:29:15.448,59.9180872,20.29219841,9
2018-06-13_13:29:16.448,59.91809448,20.29220461,9
2018-06-13_13:29:17.448,59.91809267,20.29218784,9
2018-06-13_13:29:18.448,59.91809267,20.29218784,8
2018-06-13_13:29:19.448,59.91809267,20.29218784,8
2018-06-13_13:29:20.448,59.91809546,20.29219404,8
2018-06-13_13:29:21.448,59.91809546,20.29219404,8
2018-06-13_13:29:22.448,59.91809546,20.29219404,8
2018-06-13_13:29:23.448,59.91809546,20.29219404,8
2018-06-13_13:29:24.448,59.91810994,20.29218347,8
2018-06-13_13:29:25.448,59.91810725,20.29220024,8
2018-06-13_13:29:40.520,59.91810725,20.29220024,8
2018-06-13_13:29:41.520,59.91814881,20.29221264,8
2018-06-13_13:29:42.520,59.91816509,20.29221884,8
2018-06-13_13:29:43.520,59.91816509,20.29221884,8
2018-06-13_13:29:44.520,59.91816509,20.29221884,8
2018-06-13_13:29:45.520,59.91817409,20.29221884,7
2018-06-13_13:29:46.520,59.9181714,20.29223561,7
2018-06-13_13:29:47.520,59.9181714,20.29223561,7
2018-06-13_13:29:48.520,59.91818039,20.29223561,7
2018-06-13_13:29:49.520,59.91818039,20.29223561,7
2018-06-13_13:29:50.520,59.91818039,20.29223561,7
2018-06-13_13:29:51.520,59.9181867,20.29225238,7
2018-06-13_13:29:52.520,59.9181912,20.29225238,7
2018-06-13_13:29:53.521,59.9181912,20.29225238,7
2018-06-13_13:29:54.521,59.9181975,20.29226914,7
2018-06-13_13:29:55.521,59.91821378,20.29227534,7
2018-06-13_13:29:56.521,59.91821378,20.29227534,7
2018-06-13_13:29:57.521,59.9182128,20.29228591,8
2018-06-13_13:29:58.521,59.9182173,20.29228591,8
2018-06-13_13:29:59.521,59.9182173,20.29228591,8
2018-06-13_13:30:00.521,59.91822811,20.29230268,7
2018-06-13_13:30:01.521,59.91822811,20.29230268,7
2018-06-13_13:30:02.521,59.91822811,20.29230268,7
2018-06-13_13:30:03.521,59.91823989,20.29230888,7
2018-06-13_13:30:04.521,59.91823989,20.29230888,7
2018-06-13_13:30:05.521,59.91823989,20.29230888,7
2018-06-13_13:30:06.522,59.91824439,20.29230888,7
2018-06-13_13:30:07.522,59.91824439,20.29230888,7
2018-06-13_13:30:08.522,59.91824439,20.29230888,7
2018-06-13_13:30:09.522,59.91824619,20.29232564,8
2018-06-13_13:30:10.522,59.91824619,20.29232564,8
2018-06-13_13:30:11.522,59.91824619,20.29232564,8
2018-06-13_13:30:12.522,59.91825348,20.29233184,8
2018-06-13_13:30:13.522,59.91825798,20.29233184,8
2018-06-13_13:30:14.522,59.91825798,20.29233184,8
2018-06-13_13:30:15.522,59.91825798,20.29233184,8
2018-06-13_13:30:16.522,59.91825798,20.29233184,8
2018-06-13_13:30:17.522,59.91825798,20.29233184,8
2018-06-13_13:30:18.522,59.91826526,20.29233805,8
2018-06-13_13:30:19.522,59.91826076,20.29233805,8
2018-06-13_13:30:20.523,59.91826076,20.29233805,8
2018-06-13_13:30:21.523,59.91826076,20.29233805,8
2018-06-13_13:30:22.523,59.91825626,20.29233805,8
2018-06-13_13:30:23.523,59.91825626,20.29233805,8
2018-06-13_13:30:24.523,59.91826174,20.29232748,8
2018-06-13_13:30:25.523,59.91826174,20.29232748,8
2018-06-13_13:30:34.999,59.91827181,20.29233988,8
2018-06-13_13:30:35.999,59.9182791,20.29234608,8
2018-06-13_13:30:36.999,59.9182791,20.29234608,8
2018-06-13_13:30:37.999,59.9182809,20.29236284,8
2018-06-13_13:30:38.999,59.91828819,20.29236905,8
2018-06-13_13:30:39.999,59.91828819,20.29236905,8
2018-06-13_13:30:40.999,59.91828819,20.29236905,8
2018-06-13_13:30:41.999,59.91828819,20.29236905,8
2018-06-13_13:30:42.999,59.91828819,20.29236905,8
2018-06-13_13:30:43.999,59.91829547,20.29237524,8
2018-06-13_13:30:44.0,59.91829547,20.29237524,8
2018-06-13_13:30:46.0,59.91829547,20.29237524,8
2018-06-13_13:30:47.0,59.91829547,20.29237524,8
2018-06-13_13:30:48.0,59.91830276,20.29238145,7
2018-06-13_13:30:49.0,59.91830276,20.29238145,7
2018-06-13_13:30:50.0,59.91830276,20.29238145,7
2018-06-13_13:30:51.0,59.91830006,20.29239821,7
2018-06-13_13:30:52.0,59.91830006,20.29239821,7
2018-06-13_13:30:53.0,59.91830006,20.29239821,7
2018-06-13_13:30:54.0,59.91830735,20.29240441,7
2018-06-13_13:30:55.0,59.91830735,20.29240441,7
2018-06-13_13:30:56.0,59.91830735,20.29240441,7
2018-06-13_13:30:57.0,59.91830735,20.29240441,7
2018-06-13_13:30:58.0,59.91831014,20.29241061,7
2018-06-13_13:30:59.0,59.91831014,20.29241061,7
2018-06-13_13:31:00.1,59.91831014,20.29241061,8
2018-06-13_13:31:01.1,59.91831463,20.29241061,8
2018-06-13_13:31:02.1,59.91832192,20.29241681,8
2018-06-13_13:31:03.1,59.91832192,20.29241681,7
2018-06-13_13:31:04.1,59.91832192,20.29241681,7
2018-06-13_13:31:05.1,59.91832192,20.29241681,7
2018-06-13_13:31:17.307,59.91834001,20.29243978,7
2018-06-13_13:31:18.307,59.9183491,20.29246275,7
2018-06-13_13:31:19.307,59.9183536,20.29246275,7
2018-06-13_13:31:20.307,59.91835819,20.29248571,7
2018-06-13_13:31:21.307,59.91835819,20.29248571,8
2018-06-13_13:31:22.307,59.91836269,20.29248571,8
2018-06-13_13:31:23.308,59.91835999,20.29250248,8
2018-06-13_13:31:24.308,59.91835549,20.29250248,7
2018-06-13_13:31:25.308,59.91835549,20.29250248,7
2018-06-13_13:31:26.308,59.91835549,20.29250248,7
2018-06-13_13:31:27.308,59.91835549,20.29250248,9
2018-06-13_13:31:28.308,59.91836009,20.29252545,9
2018-06-13_13:31:29.308,59.91836458,20.29252545,9
2018-06-13_13:31:30.308,59.91836458,20.29252545,7
2018-06-13_13:31:31.309,59.91836458,20.29252545,7
2018-06-13_13:31:32.309,59.91836458,20.29252545,7
2018-06-13_13:31:33.309,59.91836458,20.29252545,7
2018-06-13_13:31:34.309,59.91836918,20.29254842,8
2018-06-13_13:31:35.309,59.91837187,20.29253165,8
2018-06-13_13:31:36.309,59.91837187,20.29253165,9
2018-06-13_13:31:37.309,59.91836918,20.29254842,9
2018-06-13_13:31:38.309,59.91837646,20.29255462,9
2018-06-13_13:31:39.309,59.91837646,20.29255462,8
2018-06-13_13:31:40.309,59.91837646,20.29255462,8
2018-06-13_13:31:41.309,59.91837646,20.29255462,8
2018-06-13_13:31:42.309,59.91837646,20.29255462,8
2018-06-13_13:31:43.309,59.91838824,20.29256082,8
2018-06-13_13:31:44.309,59.91838824,20.29256082,8
2018-06-13_13:31:45.309,59.91838824,20.29256082,7
2018-06-13_13:31:46.310,59.91838824,20.29256082,7
2018-06-13_13:31:47.310,59.91838824,20.29256082,7
2018-06-13_13:31:56.600,59.91840912,20.29258998,8
2018-06-13_13:31:57.600,59.9184209,20.29259618,9
2018-06-13_13:31:58.600,59.91842999,20.29261915,9
2018-06-13_13:31:59.600,59.91842999,20.29261915,9
2018-06-13_13:32:00.600,59.91843449,20.29261915,9
2018-06-13_13:32:01.600,59.91844177,20.29262535,9
2018-06-13_13:32:02.600,59.91844177,20.29262535,9
2018-06-13_13:32:03.600,59.91844177,20.29262535,10
2018-06-13_13:32:04.600,59.91844177,20.29262535,10
2018-06-13_13:32:05.600,59.91844177,20.29262535,10
2018-06-13_13:32:06.600,59.91844637,20.29264832,9
2018-06-13_13:32:07.600,59.91845086,20.29264832,9
2018-06-13_13:32:08.601,59.91845086,20.29264832,9
2018-06-13_13:32:09.601,59.91844817,20.29266509,9
2018-06-13_13:32:10.601,59.91845546,20.29267129,9
2018-06-13_13:32:11.601,59.91845546,20.29267129,9
2018-06-13_13:32:12.601,59.91845546,20.29267129,9
2018-06-13_13:32:13.601,59.91845276,20.29268805,9
